lambda,x,density
-6.0,1.593593593593594,0.1139676267845054
-6.0,1.6096096096096097,0.11114363452297599
-6.0,1.6256256256256254,0.10836240215407111
-6.0,1.641641641641641,0.10562423822336192
-6.0,1.6576576576576567,0.10292941153008126
-6.0,1.6736736736736741,0.10027815186384038
-6.0,1.6896896896896898,0.09767065077095029
-6.0,1.7057057057057055,0.0951070623484522
-6.0,1.721721721721721,0.0925875040639719
-6.0,1.7377377377377385,0.0901120575995066
-6.0,1.7537537537537542,0.08768076971726843
-6.0,1.7697697697697699,0.08529365314571231
-6.0,1.7857857857857855,0.08295068748390058
-6.0,1.8018018018018012,0.08065182012236469
-6.0,1.8178178178178186,0.07839696717865136
-6.0,1.8338338338338342,0.0761860144457641
-6.0,1.84984984984985,0.0740188183517332
-6.0,1.8658658658658656,0.07189520692858556
-6.0,1.8818818818818812,0.06981498078900945
-6.0,1.8978978978978986,0.06777791410904932
-6.0,1.9139139139139143,0.06578375561520153
-6.0,1.92992992992993,0.06383222957431854
-6.0,1.9459459459459456,0.06192303678477612
-6.0,1.9619619619619613,0.06005585556739494
-6.0,1.9779779779779787,0.058230342754656404
-6.0,1.9939939939939944,0.056446134676798945
-6.0,2.01001001001001,0.05470284814342498
-6.0,2.0260260260260257,0.05300008141930451
-6.0,2.0420420420420413,0.05133741519310468
-6.0,2.0580580580580587,0.04971441353782964
-6.0,2.0740740740740744,0.048130624861806845
-6.0,2.09009009009009,0.046585582849105134
-6.0,2.1061061061061057,0.04507880738832931
-6.0,2.1221221221221214,0.04360980548878314
-6.0,2.138138138138139,0.04217807218305028
-6.0,2.1541541541541545,0.04078309141509677
-6.0,2.17017017017017,0.03942433691304904
-6.0,2.1861861861861858,0.03810127304586138
-6.0,2.2022022022022014,0.03681335566313506
-6.0,2.218218218218219,0.03556003291740734
-6.0,2.2342342342342345,0.03434074606828235
-6.0,2.25025025025025,0.033154930267824526
-6.0,2.266266266266266,0.032002015326692924
-6.0,2.2822822822822815,0.030881426460540283
-6.0,2.298298298298299,0.029792585016254234
-6.0,2.3143143143143146,0.028734909177666995
-6.0,2.33033033033033,0.02770781465040635
-6.0,2.346346346346346,0.02671071532561172
-6.0,2.3623623623623615,0.02574302392228176
-6.0,2.378378378378379,0.024804152608066975
-6.0,2.3943943943943946,0.023893513598364842
-6.0,2.4104104104104103,0.023010519733615308
-6.0,2.426426426426426,0.022154585034739285
-6.0,2.4424424424424416,0.0213251252366992
-6.0,2.458458458458459,0.02052155830020083
-6.0,2.4744744744744747,0.019743304901592918
-6.0,2.4904904904904903,0.018989788901054166
-6.0,2.506506506506506,0.018260437789195085
-6.0,2.5225225225225216,0.01755468311223072
-6.0,2.538538538538539,0.016871960875913524
-6.0,2.5545545545545547,0.01621171192844464
-6.0,2.5705705705705704,0.015573382322608319
-6.0,2.586586586586586,0.014956423657402913
-6.0,2.6026026026026017,0.014360293399464201
-6.0,2.618618618618619,0.013784455184601167
-6.0,2.6346346346346348,0.013228379099786207
-6.0,2.6506506506506504,0.012691541945960245
-6.0,2.666666666666666,0.012173427482034333
-6.0,2.6826826826826817,0.011673526650483991
-6.0,2.698698698698699,0.011191337784949483
-6.0,2.714714714714715,0.010726366800269407
-6.0,2.7307307307307305,0.010278127365386554
-6.0,2.746746746746746,0.009846141059578362
-6.0,2.762762762762762,0.009429937512472356
-6.0,2.778778778778779,0.009029054528316767
-6.0,2.794794794794795,0.008643038194983878
-6.0,2.8108108108108105,0.00827144297818892
-6.0,2.826826826826826,0.0079138318014139
-6.0,2.8428428428428436,0.007569776112027828
-6.0,2.8588588588588593,0.007238855934098782
-6.0,2.874874874874875,0.00692065990839366
-6.0,2.8908908908908906,0.006614785320063385
-6.0,2.9069069069069062,0.0063208381145095135
-6.0,2.9229229229229237,0.006038432901927583
-6.0,2.9389389389389393,0.005767192951020094
-6.0,2.954954954954955,0.005506750172368316
-6.0,2.9709709709709706,0.005256745091949043
-6.0,2.9869869869869863,0.005016826815276673
-6.0,3.0030030030030037,0.004786652982646038
-6.0,3.0190190190190194,0.004565889715945158
-6.0,3.035035035035035,0.0043542115574998295
-6.0,3.0510510510510507,0.004151301401405296
-6.0,3.0670670670670663,0.003956850417791508
-6.0,3.0830830830830838,0.003770557970460389
-6.0,3.0990990990990994,0.00359213152832459
-6.0,3.115115115115115,0.003421286571067399
-6.0,3.1311311311311307,0.0032577464894344723
-6.0,3.1471471471471464,0.0031012424805571285
-6.0,3.163163163163164,0.002951513438697026
-6.0,3.1791791791791795,0.0028083058417912917
-6.0,3.195195195195195,0.0026713736341659254
-6.0,3.211211211211211,0.0025404781057747554
-6.0,3.2272272272272264,0.0024153877683093603
-6.0,3.243243243243244,0.0022958782285143224
-6.0,3.2592592592592595,0.002181732059030583
-6.0,3.275275275275275,0.0020727386670778827
-6.0,3.291291291291291,0.0019686941612760854
-6.0,3.3073073073073065,0.0018694012168930768
-6.0,3.323323323323324,0.0017746689397955897
-6.0,3.3393393393393396,0.0016843127293677076
-6.0,3.3553553553553552,0.0015981541406500572
-6.0,3.371371371371371,0.0015160207459416369
-6.0,3.3873873873873865,0.0014377459960945322
-6.0,3.403403403403404,0.0013631690817207727
-6.0,3.4194194194194196,0.001292134794519495
-6.0,3.4354354354354353,0.001224493388921532
-6.0,3.451451451451451,0.0011601004442380895
-6.0,3.4674674674674666,0.0010988167274893527
-6.0,3.483483483483484,0.0010405080570786982
-6.0,3.4994994994994997,0.000985045167468061
-6.0,3.5155155155155153,0.0009323035749999749
-6.0,3.531531531531531,0.0008821634450023926
-6.0,3.5475475475475466,0.0008345094603027464
-6.0,3.563563563563564,0.0007892306912686787
-6.0,3.5795795795795797,0.0007462204674839886
-6.0,3.5955955955955954,0.0007053762511595827
-6.0,3.611611611611611,0.0006665995123710507
-6.0,3.6276276276276267,0.0006297956062062177
-6.0,3.643643643643644,0.0005948736518983164
-6.0,3.65965965965966,0.0005617464140128823
-6.0,3.6756756756756754,0.0005303301857491461
-6.0,3.691691691691691,0.0005005446744098644
-6.0,3.7077077077077067,0.00047231288908670336
-6.0,3.723723723723724,0.0004455610306019523
-6.0,3.73973973973974,0.0004202183837412112
-6.0,3.7557557557557555,0.00039621721180577954
-6.0,3.771771771771771,0.00037349265350798927
-6.0,3.7877877877877886,0.0003519826222273114
-6.0,3.8038038038038042,0.0003316277076400961
-6.0,3.81981981981982,0.0003123710797309468
-6.0,3.8358358358358355,0.00029415839518929783
-6.0,3.851851851851851,0.00027693770619039966
-6.0,3.8678678678678686,0.0002606593715559457
-6.0,3.8838838838838843,0.0002452759702857838
-6.0,3.8998998998999,0.0002307422174485778
-6.0,3.9159159159159156,0.00021701488241603008
-6.0,3.9319319319319312,0.00020405270942212158
-6.0,3.9479479479479487,0.00019181634042599445
-6.0,3.9639639639639643,0.00018026824025443037
-6.0,3.97997997997998,0.00016937262399740452
-6.0,3.9959959959959956,0.00015909538662797298
-6.0,4.012012012012011,0.00014940403481564834
-6.0,4.028028028028029,0.00014026762090055278
-6.0,4.044044044044044,0.00013165667899393634
-6.0,4.06006006006006,0.00012354316316909002
-6.0,4.076076076076076,0.00011590038770534743
-6.0,4.092092092092091,0.00010870296934661646
-6.0,4.108108108108109,0.00010192677153483863
-6.0,4.124124124124124,9.554885057784689e-05
-6.0,4.14014014014014,8.954740371029066e-05
-6.0,4.156156156156156,8.390171900566506e-05
-6.0,4.172172172172171,7.859212709691804e-05
-6.0,4.188188188188189,7.35999546627072e-05
-6.0,4.2042042042042045,6.890747963606337e-05
-6.0,4.22022022022022,6.449788809200384e-05
-6.0,4.236236236236236,6.0355232770548585e-05
-6.0,4.2522522522522515,5.6464393191553406e-05
-6.0,4.268268268268269,5.281103731785906e-05
-6.0,4.2842842842842845,4.938158472339788e-05
-6.0,4.3003003003003,4.616317122312037e-05
-6.0,4.316316316316316,4.314361492190665e-05
-6.0,4.3323323323323315,4.0311383639975406e-05
-6.0,4.348348348348349,3.7655563672725836e-05
-6.0,4.364364364364365,3.5165829843418435e-05
-6.0,4.38038038038038,3.2832416807619215e-05
-6.0,4.396396396396396,3.064609156890549e-05
-6.0,4.4124124124124116,2.859812716593441e-05
-6.0,4.428428428428429,2.6680277491622903e-05
-6.0,4.444444444444445,2.4884753205870654e-05
-6.0,4.46046046046046,2.320419870395962e-05
-6.0,4.476476476476476,2.1631670103509648e-05
-6.0,4.492492492492492,2.0160614213617657e-05
-6.0,4.508508508508509,1.8784848450593106e-05
-6.0,4.524524524524525,1.749854166549498e-05
-6.0,4.54054054054054,1.629619584948168e-05
-6.0,4.556556556556556,1.5172628683810828e-05
-6.0,4.572572572572572,1.4122956902148066e-05
-6.0,4.588588588588589,1.3142580433681835e-05
-6.0,4.604604604604605,1.2227167296379324e-05
-6.0,4.62062062062062,1.1372639210556707e-05
-6.0,4.636636636636636,1.057515790378042e-05
-6.0,4.652652652652652,9.831112078951037e-06
-6.0,4.668668668668669,9.137105018257353e-06
-6.0,4.684684684684685,8.489942796517904e-06
-6.0,4.7007007007007005,7.886623078247594e-06
-6.0,4.716716716716716,7.324324473604951e-06
-6.0,4.732732732732732,6.800396429177743e-06
-6.0,4.748748748748749,6.3123496303617165e-06
-6.0,4.764764764764765,5.8578468928703114e-06
-6.0,4.7807807807807805,5.434694521684319e-06
-6.0,4.796796796796796,5.040834116510191e-06
-6.0,4.812812812812812,4.674334803558947e-06
-6.0,4.828828828828829,4.333385874189029e-06
-6.0,4.844844844844845,4.016289811671557e-06
-6.0,4.8608608608608606,3.7214556880358338e-06
-6.0,4.876876876876876,3.4473929136384242e-06
-6.0,4.892892892892894,3.1927053227655386e-06
-6.0,4.908908908908909,2.9560855792311848e-06
-6.0,4.924924924924925,2.7363098865674164e-06
-6.0,4.940940940940941,2.532232988021983e-06
-6.0,4.956956956956956,2.342783442178929e-06
-6.0,4.972972972972974,2.1669591606021733e-06
-6.0,4.988988988988989,2.00382319446922e-06
-6.0,5.005005005005005,1.8524997577117829e-06
-6.0,5.021021021021021,1.7121704747140468e-06
-6.0,5.037037037037036,1.5820708411348714e-06
-6.0,5.053053053053054,1.4614868869204196e-06
-6.0,5.069069069069069,1.3497520310567888e-06
-6.0,5.085085085085085,1.2462441180788822e-06
-6.0,5.101101101101101,1.1503826268029725e-06
-6.0,5.117117117117116,1.061626042184896e-06
-6.0,5.133133133133134,9.79469381625451e-07
-6.0,5.1491491491491495,9.034418674485246e-07
-6.0,5.165165165165165,8.33104737666385e-07
-6.0,5.181181181181181,7.68049187521127e-07
-6.0,5.197197197197196,7.078944346509277e-07
-6.0,5.213213213213214,6.522859010757472e-07
-6.0,5.2292292292292295,6.008935055292949e-07
-6.0,5.245245245245245,5.534100599826693e-07
-6.0,5.261261261261261,5.095497645110856e-07
-6.0,5.2772772772772765,4.690467949479094e-07
-6.0,5.293293293293294,4.3165397805114555e-07
-6.0,5.3093093093093096,3.9714154917630215e-07
-6.0,5.325325325325325,3.652959877066756e-07
-6.0,5.341341341341341,3.359189257382429e-07
-6.0,5.3573573573573565,3.088261257513031e-07
-6.0,5.373373373373374,2.8384652322566697e-07
-6.0,5.38938938938939,2.6082133037061835e-07
-6.0,5.405405405405405,2.396031973453963e-07
-6.0,5.421421421421421,2.2005542754118736e-07
-6.0,5.437437437437437,2.020512436814928e-07
-6.0,5.453453453453454,1.8547310167500241e-07
-6.0,5.46946946946947,1.7021204932379942e-07
-6.0,5.485485485485485,1.5616712715027895e-07
-6.0,5.501501501501501,1.4324480875894965e-07
-6.0,5.517517517517517,1.3135847829444892e-07
-6.0,5.533533533533534,1.2042794269513082e-07
-6.0,5.54954954954955,1.1037897657264719e-07
-6.0,5.565565565565565,1.0114289767234651e-07
-6.0,5.581581581581581,9.265617098741783e-08
-6.0,5.597597597597597,8.486003971164526e-08
-6.0,5.613613613613614,7.770018132180245e-08
-6.0,5.62962962962963,7.112638718129673e-08
-6.0,5.645645645645645,6.5092264151907e-08
-6.0,5.661661661661661,5.9554956790657576e-08
-6.0,5.677677677677677,5.4474888794161714e-08
-6.0,5.693693693693694,4.981552243347427e-08
-6.0,5.70970970970971,4.5543134798772434e-08
-6.0,5.7257257257257255,4.162660974524939e-08
-6.0,5.741741741741741,3.803724449970096e-08
-6.0,5.757757757757757,3.4748569951535254e-08
-6.0,5.773773773773774,3.173618371259146e-08
-6.0,5.78978978978979,2.8977595087358743e-08
-6.0,5.8058058058058055,2.6452081149110387e-08
-6.0,5.821821821821821,2.414055316831007e-08
-6.0,5.837837837837839,2.2025432687513187e-08
-6.0,5.853853853853854,2.0090536582081788e-08
-6.0,5.86986986986987,1.832097048845518e-08
-6.0,5.885885885885886,1.6703030021651655e-08
-6.0,5.901901901901901,1.522410924121078e-08
-6.0,5.917917917917919,1.3872615860082665e-08
-6.0,5.933933933933934,1.2637892724131541e-08
-6.0,5.94994994994995,1.1510145121064624e-08
-6.0,5.965965965965966,1.0480373506844973e-08
-6.0,5.981981981981981,9.5403112650861e-09
-6.0,5.997997997997999,8.682367140672394e-09
-6.0,6.014014014014014,7.899572012991072e-09
-6.0,6.03003003003003,7.185529696788613e-09
-6.0,6.046046046046046,6.5343714798684034e-09
-6.0,6.062062062062061,5.940714126703058e-09
-6.0,6.078078078078079,5.399621095626211e-09
-6.0,6.094094094094094,4.90656673466817e-09
-6.0,6.11011011011011,4.457403237374892e-09
-6.0,6.126126126126126,4.048330155171638e-09
-6.0,6.142142142142141,3.675866277058202e-09
-6.0,6.158158158158159,3.3368237007177008e-09
-6.0,6.1741741741741745,3.028283931537506e-09
-6.0,6.19019019019019,2.7475758576336798e-09
-6.0,6.206206206206206,2.4922554597917944e-09
-6.0,6.222222222222221,2.260087125330622e-09
-6.0,6.238238238238239,2.049026444310741e-09
-6.0,6.2542542542542545,1.857204375286511e-09
-6.0,6.27027027027027,1.682912675978819e-09
-6.0,6.286286286286286,1.5245905018660613e-09
-6.0,6.3023023023023015,1.3808120827851468e-09
-6.0,6.318318318318319,1.2502753942394579e-09
-6.0,6.334334334334335,1.1317917462562405e-09
-6.0,6.35035035035035,1.0242762183521998e-09
-6.0,6.366366366366366,9.267388744819595e-10
-6.0,6.3823823823823815,8.382766967840857e-10
-6.0,6.398398398398399,7.580661815302017e-10
-6.0,6.414414414414415,6.853565449463418e-10
-6.0,6.43043043043043,6.194634905343038e-10
-6.0,6.446446446446446,5.597634931951755e-10
-6.0,6.462462462462462,5.056885588659082e-10
-6.0,6.478478478478479,4.5672142154157744e-10
-6.0,6.494494494494495,4.1239114248721503e-10
-6.0,6.51051051051051,3.722690791596792e-10
-6.0,6.526526526526526,3.3596519387712634e-10
-6.0,6.542542542542542,3.031246746044556e-10
-6.0,6.558558558558559,2.734248423812782e-10
-6.0,6.574574574574575,2.465723219162151e-10
-6.0,6.59059059059059,2.2230045371899355e-10
-6.0,6.606606606606606,2.003669278508046e-10
-6.0,6.622622622622622,1.8055162095313948e-10
-6.0,6.638638638638639,1.6265461967541981e-10
-6.0,6.654654654654655,1.4649441497064974e-10
-6.0,6.67067067067067,1.319062529740239e-10
-6.0,6.686686686686686,1.1874062932959168e-10
-6.0,6.702702702702702,1.068619148914241e-10
-6.0,6.718718718718719,9.614710170502157e-11
-6.0,6.734734734734735,8.648465907779989e-11
-6.0,6.7507507507507505,7.777349038008745e-11
-6.0,6.766766766766766,6.992198198547388e-11
-6.0,6.782782782782782,6.284713646627647e-11
-6.0,6.798798798798799,5.647378281105017e-11
-6.0,6.814814814814815,5.0733857030522666e-11
-6.0,6.8308308308308305,4.5565747070075735e-11
-6.0,6.846846846846846,4.091369645454207e-11
-6.0,6.862862862862862,3.672726155794887e-11
-6.0,6.878878878878879,3.2960817820136267e-11
-6.0,6.894894894894895,2.957311062672691e-11
-6.0,6.910910910910911,2.6526846931443394e-11
-6.0,6.926926926926926,2.378832403276313e-11
-6.0,6.942942942942944,2.1327092222630124e-11
-6.0,6.958958958958959,1.9115648305594054e-11
-6.0,6.974974974974975,1.7129157244246842e-11
-6.0,6.990990990990991,1.5345199423047745e-11
-6.0,7.007007007007006,1.3743541239217524e-11
-6.0,7.023023023023024,1.2305926927936917e-11
-6.0,7.039039039039039,1.1015889711029074e-11
-6.0,7.055055055055055,9.858580524976281e-12
-6.0,7.071071071071071,8.820612736759893e-12
-6.0,7.087087087087086,7.889921395738493e-12
-6.0,7.103103103103104,7.055635697657095e-12
-6.0,7.119119119119119,6.3079634538693636e-12
-6.0,7.135135135135135,5.6380864658468546e-12
-6.0,7.151151151151151,5.038065802872121e-12
-6.0,7.167167167167166,4.500756070214502e-12
-6.0,7.183183183183184,4.019727836774615e-12
-6.0,7.1991991991991995,3.5891974657933952e-12
-6.0,7.215215215215215,3.2039636603441812e-12
-6.0,7.231231231231231,2.8593500975107078e-12
-6.0,7.2472472472472464,2.5511535818919115e-12
-6.0,7.263263263263264,2.27559720083382e-12
-6.0,7.2792792792792795,2.0292880109856288e-12
-6.0,7.295295295295295,1.809178828802553e-12
-6.0,7.311311311311311,1.6125337368281633e-12
-6.0,7.3273273273273265,1.4368969533081654e-12
-6.0,7.343343343343344,1.2800647452199692e-12
-6.0,7.35935935935936,1.1400600944195318e-12
-6.0,7.375375375375375,1.0151098535631441e-12
-6.0,7.391391391391391,9.036241529884381e-13
-6.0,7.4074074074074066,8.041778420464305e-13
-6.0,7.423423423423424,7.154937686607354e-13
-6.0,7.43943943943944,6.364277193280566e-13
-6.0,7.455455455455455,5.65954858528134e-13
-6.0,7.471471471471471,5.031575217315951e-13
-6.0,7.487487487487487,4.4721423001518857e-13
-6.0,7.503503503503504,3.973898068416246e-13
-6.0,7.51951951951952,3.5302648894867507e-13
-6.0,7.535535535535535,3.135359336235003e-13
-6.0,7.551551551551551,2.783920340086863e-13
-6.0,7.567567567567567,2.4712446258223703e-13
-6.0,7.583583583583584,2.1931287065472068e-13
-6.0,7.5995995995996,1.945816787045801e-13
-6.0,7.615615615615615,1.7259539869339596e-13
-6.0,7.631631631631631,1.5305443522683197e-13
-6.0,7.647647647647647,1.3569131760850833e-13
-6.0,7.663663663663664,1.2026731952345241e-13
-6.0,7.67967967967968,1.0656942733022653e-13
-6.0,7.6956956956956954,9.440762177779406e-14
-6.0,7.711711711711711,8.361244143246548e-14
-6.0,7.727727727727727,7.403279923588186e-14
-6.0,7.743743743743744,6.553402644840256e-14
-6.0,7.75975975975976,5.799612079164499e-14
-6.0,7.7757757757757755,5.131217791509625e-14
-6.0,7.791791791791791,4.5386987398178636e-14
-6.0,7.807807807807807,4.01357763820406e-14
-6.0,7.823823823823824,3.548308562412343e-14
-6.0,7.83983983983984,3.1361764300683885e-14
-6.0,7.8558558558558556,2.771207126385969e-14
-6.0,7.871871871871871,2.4480871705041166e-14
-6.0,7.887887887887889,2.1620919298275243e-14
-6.0,7.903903903903904,1.9090214908129678e-14
-6.0,7.91991991991992,1.6851433856590066e-14
-6.0,7.935935935935936,1.4871414562940925e-14
-6.0,7.951951951951951,1.3120702107984098e-14
-6.0,7.967967967967969,1.1573140937408747e-14
